"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MAX"
"1749","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.6796875","-87.6796875","-87.6796875","-95.9453125","-95.9453125","-95.9453125","-200","-200","-200","-103.796875","-103.796875","-103.796875","-178.859375","-178.859375","-178.859375","-167.71875","-167.71875","-167.71875","-200","-200","-200"
"1750","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.859375","-85.859375","-85.859375","-100.203125","-100.203125","-100.203125","-200","-200","-200","-106.2890625","-106.2890625","-106.2890625","-190.296875","-190.296875","-190.296875","-177.8984375","-177.8984375","-177.8984375","-200","-200","-200"
"1751","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.984375","-85.984375","-85.984375","-92.78125","-92.78125","-92.78125","-200","-200","-200","-108.9609375","-108.9609375","-108.9609375","-189.7890625","-189.7890625","-189.7890625","-181.8671875","-181.8671875","-181.8671875","-200","-200","-200"
"1752","-200","-200","-200","-200","-200","-200","-200","-200","-200","-82.328125","-82.328125","-82.328125","-91.7578125","-91.7578125","-91.7578125","-200","-200","-200","-104.9609375","-104.9609375","-104.9609375","-179.6875","-179.6875","-179.6875","-179.875","-179.875","-179.875","-200","-200","-200"
"1753","-200","-200","-200","-200","-200","-200","-200","-200","-200","-84.2890625","-84.2890625","-84.2890625","-92.21875","-92.21875","-92.21875","-200","-200","-200","-104.078125","-104.078125","-104.078125","-188.4921875","-188.4921875","-188.4921875","-176.8671875","-176.8671875","-176.8671875","-200","-200","-200"
"1754","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.6640625","-87.6640625","-87.6640625","-91.7109375","-91.7109375","-91.7109375","-200","-200","-200","-101.234375","-101.234375","-101.234375","-196.78125","-196.78125","-196.78125","-177.1484375","-177.1484375","-177.1484375","-200","-200","-200"
"1755","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.9921875","-86.9921875","-86.9921875","-91.0390625","-91.0390625","-91.0390625","-200","-200","-200","-105.125","-105.125","-105.125","-193.3046875","-193.3046875","-193.3046875","-185.25","-185.25","-185.25","-200","-200","-200"
"1756","-200","-200","-200","-200","-200","-200","-200","-200","-200","-89.6015625","-89.6015625","-89.6015625","-88.5703125","-88.5703125","-88.5703125","-200","-200","-200","-102.8203125","-102.8203125","-102.8203125","-188.421875","-188.421875","-188.421875","-181.0703125","-181.0703125","-181.0703125","-200","-200","-200"
"1757","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.8671875","-87.8671875","-87.8671875","-95.0234375","-95.0234375","-95.0234375","-200","-200","-200","-105.1796875","-105.1796875","-105.1796875","-187.8359375","-187.8359375","-187.8359375","-172.921875","-172.921875","-172.921875","-200","-200","-200"
"1758","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.796875","-90.796875","-90.796875","-97.6640625","-97.6640625","-97.6640625","-200","-200","-200","-106.5859375","-106.5859375","-106.5859375","-187.5078125","-187.5078125","-187.5078125","-169.2265625","-169.2265625","-169.2265625","-200","-200","-200"
"1759","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.1640625","-86.1640625","-86.1640625","-95.328125","-95.328125","-95.328125","-200","-200","-200","-107.828125","-107.828125","-107.828125","-183.7421875","-183.7421875","-183.7421875","-176.171875","-176.171875","-176.171875","-200","-200","-200"
"1760","-200","-200","-200","-200","-200","-200","-200","-200","-200","-119.7109375","-119.7109375","-119.7109375","-93.5625","-93.5625","-93.5625","-200","-200","-200","-106.3203125","-106.3203125","-106.3203125","-184.96875","-184.96875","-184.96875","-177.34375","-177.34375","-177.34375","-200","-200","-200"
"1761","-200","-200","-200","-200","-200","-200","-200","-200","-200","-116.34375","-116.34375","-116.34375","-96.7734375","-96.7734375","-96.7734375","-200","-200","-200","-105.21875","-105.21875","-105.21875","-179.0078125","-179.0078125","-179.0078125","-187.4453125","-187.4453125","-187.4453125","-200","-200","-200"
"1762","-200","-200","-200","-200","-200","-200","-200","-200","-200","-109.109375","-109.109375","-109.109375","-98.8515625","-98.8515625","-98.8515625","-200","-200","-200","-103.8203125","-103.8203125","-103.8203125","-184.71875","-184.71875","-184.71875","-183.7421875","-183.7421875","-183.7421875","-200","-200","-200"
"1763","-200","-200","-200","-200","-200","-200","-200","-200","-200","-125.765625","-125.765625","-125.765625","-99.9765625","-99.9765625","-99.9765625","-200","-200","-200","-109.609375","-109.609375","-109.609375","-187.1484375","-187.1484375","-187.1484375","-184.921875","-184.921875","-184.921875","-200","-200","-200"
"1764","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.9296875","-100.9296875","-100.9296875","-95.734375","-95.734375","-95.734375","-200","-200","-200","-106.03125","-106.03125","-106.03125","-187.671875","-187.671875","-187.671875","-183.640625","-183.640625","-183.640625","-200","-200","-200"
"1765","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.9296875","-92.9296875","-92.9296875","-88.515625","-88.515625","-88.515625","-200","-200","-200","-107.4375","-107.4375","-107.4375","-187.78125","-187.78125","-187.78125","-185.2734375","-185.2734375","-185.2734375","-200","-200","-200"
"1766","-200","-200","-200","-200","-200","-200","-200","-200","-200","-102.0703125","-102.0703125","-102.0703125","-91.796875","-91.796875","-91.796875","-200","-200","-200","-111.96875","-111.96875","-111.96875","-191.765625","-191.765625","-191.765625","-179.96875","-179.96875","-179.96875","-200","-200","-200"
"1767","-200","-200","-200","-200","-200","-200","-200","-200","-200","-116.234375","-116.234375","-116.234375","-93.7109375","-93.7109375","-93.7109375","-200","-200","-200","-112.921875","-112.921875","-112.921875","-185.828125","-185.828125","-185.828125","-189.9375","-189.9375","-189.9375","-200","-200","-200"
"1768","-200","-200","-200","-200","-200","-200","-200","-200","-200","-111.9609375","-111.9609375","-111.9609375","-98.71875","-98.71875","-98.71875","-200","-200","-200","-111.328125","-111.328125","-111.328125","-178.9140625","-178.9140625","-178.9140625","-189.734375","-189.734375","-189.734375","-200","-200","-200"
"1769","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.9375","-97.9375","-97.9375","-91.765625","-91.765625","-91.765625","-200","-200","-200","-110.421875","-110.421875","-110.421875","-177.0390625","-177.0390625","-177.0390625","-184.71875","-184.71875","-184.71875","-200","-200","-200"
"1770","-200","-200","-200","-200","-200","-200","-200","-200","-200","-83.421875","-83.421875","-83.421875","-98.3671875","-98.3671875","-98.3671875","-200","-200","-200","-112.65625","-112.65625","-112.65625","-185.8046875","-185.8046875","-185.8046875","-182.1171875","-182.1171875","-182.1171875","-200","-200","-200"
"1771","-200","-200","-200","-200","-200","-200","-200","-200","-200","-89.234375","-89.234375","-89.234375","-89.9375","-89.9375","-89.9375","-200","-200","-200","-110.9765625","-110.9765625","-110.9765625","-183.59375","-183.59375","-183.59375","-188.71875","-188.71875","-188.71875","-200","-200","-200"
"1772","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.890625","-90.890625","-90.890625","-94.7734375","-94.7734375","-94.7734375","-200","-200","-200","-113.34375","-113.34375","-113.34375","-183.1171875","-183.1171875","-183.1171875","-187.21875","-187.21875","-187.21875","-200","-200","-200"
"1773","-200","-200","-200","-200","-200","-200","-200","-200","-200","-84.375","-84.375","-84.375","-92.9296875","-92.9296875","-92.9296875","-200","-200","-200","-112.2109375","-112.2109375","-112.2109375","-184.734375","-184.734375","-184.734375","-174.1875","-174.1875","-174.1875","-200","-200","-200"
"1774","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.3671875","-87.3671875","-87.3671875","-101.1484375","-101.1484375","-101.1484375","-200","-200","-200","-111.3984375","-111.3984375","-111.3984375","-183.9140625","-183.9140625","-183.9140625","-167.5078125","-167.5078125","-167.5078125","-200","-200","-200"
"1775","-200","-200","-200","-200","-200","-200","-200","-200","-200","-88.0703125","-88.0703125","-88.0703125","-95.765625","-95.765625","-95.765625","-200","-200","-200","-105.0703125","-105.0703125","-105.0703125","-177.546875","-177.546875","-177.546875","-159.609375","-159.609375","-159.609375","-200","-200","-200"
"1776","-200","-200","-200","-200","-200","-200","-200","-200","-200","-84.2421875","-84.2421875","-84.2421875","-102.5625","-102.5625","-102.5625","-200","-200","-200","-108.46875","-108.46875","-108.46875","-180.3515625","-180.3515625","-180.3515625","-170.453125","-170.453125","-170.453125","-200","-200","-200"
"1777","-200","-200","-200","-200","-200","-200","-200","-200","-200","-88.828125","-88.828125","-88.828125","-100.9765625","-100.9765625","-100.9765625","-200","-200","-200","-105.7421875","-105.7421875","-105.7421875","-168.265625","-168.265625","-168.265625","-183.2265625","-183.2265625","-183.2265625","-200","-200","-200"
"1778","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.1484375","-87.1484375","-87.1484375","-91.0859375","-91.0859375","-91.0859375","-200","-200","-200","-106.40625","-106.40625","-106.40625","-166.3203125","-166.3203125","-166.3203125","-183.734375","-183.734375","-183.734375","-200","-200","-200"
"1779","-200","-200","-200","-200","-200","-200","-200","-200","-200","-82.7578125","-82.7578125","-82.7578125","-91.90625","-91.90625","-91.90625","-200","-200","-200","-110.65625","-110.65625","-110.65625","-167.6640625","-167.6640625","-167.6640625","-181.828125","-181.828125","-181.828125","-200","-200","-200"
"1780","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.6484375","-87.6484375","-87.6484375","-86.421875","-86.421875","-86.421875","-200","-200","-200","-104.8671875","-104.8671875","-104.8671875","-155.0703125","-155.0703125","-155.0703125","-176.1953125","-176.1953125","-176.1953125","-200","-200","-200"
"1781","-200","-200","-200","-200","-200","-200","-200","-200","-200","-83.0234375","-83.0234375","-83.0234375","-95.7734375","-95.7734375","-95.7734375","-200","-200","-200","-107.1015625","-107.1015625","-107.1015625","-154.859375","-154.859375","-154.859375","-166.7421875","-166.7421875","-166.7421875","-200","-200","-200"
"1782","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.6796875","-91.6796875","-91.6796875","-92.4609375","-92.4609375","-92.4609375","-200","-200","-200","-111.1953125","-111.1953125","-111.1953125","-154.8828125","-154.8828125","-154.8828125","-169.1328125","-169.1328125","-169.1328125","-200","-200","-200"
"1783","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.5390625","-87.5390625","-87.5390625","-88","-88","-88","-200","-200","-200","-110.3984375","-110.3984375","-110.3984375","-167.84375","-167.84375","-167.84375","-167.4375","-167.4375","-167.4375","-200","-200","-200"
"1784","-200","-200","-200","-200","-200","-200","-200","-200","-200","-88.6875","-88.6875","-88.6875","-86.34375","-86.34375","-86.34375","-200","-200","-200","-110.7890625","-110.7890625","-110.7890625","-164.375","-164.375","-164.375","-178.8203125","-178.8203125","-178.8203125","-200","-200","-200"
"1785","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.6171875","-90.6171875","-90.6171875","-93.8671875","-93.8671875","-93.8671875","-200","-200","-200","-107.84375","-107.84375","-107.84375","-161.6796875","-161.6796875","-161.6796875","-178.890625","-178.890625","-178.890625","-200","-200","-200"
"1786","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.0703125","-95.0703125","-95.0703125","-92.3203125","-92.3203125","-92.3203125","-200","-200","-200","-109.234375","-109.234375","-109.234375","-163.1015625","-163.1015625","-163.1015625","-183.3515625","-183.3515625","-183.3515625","-200","-200","-200"
"1787","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.1171875","-93.1171875","-93.1171875","-94.359375","-94.359375","-94.359375","-200","-200","-200","-111.78125","-111.78125","-111.78125","-165.84375","-165.84375","-165.84375","-182.609375","-182.609375","-182.609375","-200","-200","-200"
"1788","-200","-200","-200","-200","-200","-200","-200","-200","-200","-114.34375","-114.34375","-114.34375","-96.8828125","-96.8828125","-96.8828125","-200","-200","-200","-110.671875","-110.671875","-110.671875","-145.546875","-145.546875","-145.546875","-177.3125","-177.3125","-177.3125","-200","-200","-200"
"1789","-200","-200","-200","-200","-200","-200","-200","-200","-200","-108.9296875","-108.9296875","-108.9296875","-92.7890625","-92.7890625","-92.7890625","-200","-200","-200","-112.4296875","-112.4296875","-112.4296875","-161.203125","-161.203125","-161.203125","-180.1328125","-180.1328125","-180.1328125","-200","-200","-200"
"1790","-200","-200","-200","-200","-200","-200","-200","-200","-200","-109.2421875","-109.2421875","-109.2421875","-97.453125","-97.453125","-97.453125","-200","-200","-200","-115.09375","-115.09375","-115.09375","-158.125","-158.125","-158.125","-181.7578125","-181.7578125","-181.7578125","-200","-200","-200"
"1791","-200","-200","-200","-200","-200","-200","-200","-200","-200","-110.71875","-110.71875","-110.71875","-92.140625","-92.140625","-92.140625","-200","-200","-200","-113.9453125","-113.9453125","-113.9453125","-150.2265625","-150.2265625","-150.2265625","-179.3125","-179.3125","-179.3125","-200","-200","-200"
"1792","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.4296875","-100.4296875","-100.4296875","-92.6171875","-92.6171875","-92.6171875","-200","-200","-200","-113.1328125","-113.1328125","-113.1328125","-142.9453125","-142.9453125","-142.9453125","-186.5625","-186.5625","-186.5625","-200","-200","-200"
"1793","-200","-200","-200","-200","-200","-200","-200","-200","-200","-101","-101","-101","-90.671875","-90.671875","-90.671875","-200","-200","-200","-112.0703125","-112.0703125","-112.0703125","-147.21875","-147.21875","-147.21875","-186.7109375","-186.7109375","-186.7109375","-200","-200","-200"
"1794","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.15625","-97.15625","-97.15625","-95.5546875","-95.5546875","-95.5546875","-200","-200","-200","-113.578125","-113.578125","-113.578125","-141.625","-141.625","-141.625","-182.4140625","-182.4140625","-182.4140625","-200","-200","-200"
"1795","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.5703125","-94.5703125","-94.5703125","-92.4765625","-92.4765625","-92.4765625","-200","-200","-200","-110.875","-110.875","-110.875","-147.1171875","-147.1171875","-147.1171875","-186.4453125","-186.4453125","-186.4453125","-200","-200","-200"
"1796","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.1328125","-100.1328125","-100.1328125","-94.2734375","-94.2734375","-94.2734375","-200","-200","-200","-115.125","-115.125","-115.125","-150.46875","-150.46875","-150.46875","-178.9453125","-178.9453125","-178.9453125","-200","-200","-200"
"1797","-200","-200","-200","-200","-200","-200","-200","-200","-200","-118.5703125","-118.5703125","-118.5703125","-91.1953125","-91.1953125","-91.1953125","-200","-200","-200","-107.7109375","-107.7109375","-107.7109375","-151.421875","-151.421875","-151.421875","-182.2265625","-182.2265625","-182.2265625","-200","-200","-200"
"1798","-200","-200","-200","-200","-200","-200","-200","-200","-200","-101.7265625","-101.7265625","-101.7265625","-90.734375","-90.734375","-90.734375","-200","-200","-200","-113.40625","-113.40625","-113.40625","-152.6015625","-152.6015625","-152.6015625","-180.3359375","-180.3359375","-180.3359375","-200","-200","-200"
"1799","-200","-200","-200","-200","-200","-200","-200","-200","-200","-88.28125","-88.28125","-88.28125","-93.5703125","-93.5703125","-93.5703125","-200","-200","-200","-111.2890625","-111.2890625","-111.2890625","-170.453125","-170.453125","-170.453125","-180.8828125","-180.8828125","-180.8828125","-200","-200","-200"
"1800","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.859375","-97.859375","-97.859375","-87.0859375","-87.0859375","-87.0859375","-200","-200","-200","-109.1953125","-109.1953125","-109.1953125","-173.46875","-173.46875","-173.46875","-187.4453125","-187.4453125","-187.4453125","-200","-200","-200"
"1801","-200","-200","-200","-104.03125","-104.03125","-104.03125","-180.734375","-180.734375","-180.734375","-200","-200","-200","-114.984375","-114.984375","-114.984375","-200","-200","-200","-191.8046875","-191.8046875","-191.8046875","-191.2421875","-191.2421875","-191.2421875","-199.1328125","-199.1328125","-199.1328125","-200","-200","-200"
"1802","-200","-200","-200","-101.6875","-101.6875","-101.6875","-193.859375","-193.859375","-193.859375","-200","-200","-200","-116.6640625","-116.6640625","-116.6640625","-200","-200","-200","-192.0234375","-192.0234375","-192.0234375","-190.859375","-190.859375","-190.859375","-200","-200","-200","-200","-200","-200"
"1803","-200","-200","-200","-101.1328125","-101.1328125","-101.1328125","-198.8671875","-198.8671875","-198.8671875","-200","-200","-200","-113.921875","-113.921875","-113.921875","-200","-200","-200","-190.15625","-190.15625","-190.15625","-191.1640625","-191.1640625","-191.1640625","-200","-200","-200","-200","-200","-200"
"1804","-200","-200","-200","-104.984375","-104.984375","-104.984375","-195.5625","-195.5625","-195.5625","-200","-200","-200","-117.625","-117.625","-117.625","-200","-200","-200","-187.8125","-187.8125","-187.8125","-192.609375","-192.609375","-192.609375","-200","-200","-200","-200","-200","-200"
"1805","-200","-200","-200","-103.8203125","-103.8203125","-103.8203125","-196.90625","-196.90625","-196.90625","-200","-200","-200","-115.0703125","-115.0703125","-115.0703125","-200","-200","-200","-191.78125","-191.78125","-191.78125","-193.3671875","-193.3671875","-193.3671875","-200","-200","-200","-200","-200","-200"
"1806","-200","-200","-200","-104.4921875","-104.4921875","-104.4921875","-197.328125","-197.328125","-197.328125","-200","-200","-200","-114.265625","-114.265625","-114.265625","-200","-200","-200","-195.2578125","-195.2578125","-195.2578125","-191.390625","-191.390625","-191.390625","-200","-200","-200","-200","-200","-200"
"1807","-200","-200","-200","-101.9375","-101.9375","-101.9375","-187.796875","-187.796875","-187.796875","-200","-200","-200","-119.546875","-119.546875","-119.546875","-200","-200","-200","-195.3125","-195.3125","-195.3125","-193.3984375","-193.3984375","-193.3984375","-200","-200","-200","-200","-200","-200"
"1808","-200","-200","-200","-104.953125","-104.953125","-104.953125","-180.1640625","-180.1640625","-180.1640625","-200","-200","-200","-115.578125","-115.578125","-115.578125","-200","-200","-200","-196.0703125","-196.0703125","-196.0703125","-188.078125","-188.078125","-188.078125","-200","-200","-200","-200","-200","-200"
"1809","-200","-200","-200","-104.2890625","-104.2890625","-104.2890625","-178.4140625","-178.4140625","-178.4140625","-200","-200","-200","-115.0625","-115.0625","-115.0625","-200","-200","-200","-198.0859375","-198.0859375","-198.0859375","-191.765625","-191.765625","-191.765625","-200","-200","-200","-200","-200","-200"
