"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MAX"
"1081","18.6953125","18.6953125","18.6953125","10.109375","10.109375","10.109375","9.4609375","9.4609375","9.4609375","186.4921875","186.4921875","186.4921875","14.2265625","14.2265625","14.2265625","9.3046875","9.3046875","9.3046875","10.9453125","10.9453125","10.9453125","9.3359375","9.3359375","9.3359375","55.21875","55.21875","55.21875","11.1328125","11.1328125","11.1328125"
"1082","19.3046875","19.3046875","19.3046875","10.5390625","10.5390625","10.5390625","9.2890625","9.2890625","9.2890625","185.296875","185.296875","185.296875","13.6640625","13.6640625","13.6640625","10.6640625","10.6640625","10.6640625","11.25","11.25","11.25","9.2890625","9.2890625","9.2890625","33.765625","33.765625","33.765625","11.671875","11.671875","11.671875"
"1083","18.3671875","18.3671875","18.3671875","11.296875","11.296875","11.296875","11.46875","11.46875","11.46875","133.71875","133.71875","133.71875","13.9453125","13.9453125","13.9453125","10.078125","10.078125","10.078125","12.46875","12.46875","12.46875","9.3125","9.3125","9.3125","32.84375","32.84375","32.84375","11.1875","11.1875","11.1875"
"1084","15.703125","15.703125","15.703125","11.265625","11.265625","11.265625","11.625","11.625","11.625","194.2421875","194.2421875","194.2421875","15.625","15.625","15.625","10.640625","10.640625","10.640625","11.375","11.375","11.375","9.3671875","9.3671875","9.3671875","61.1640625","61.1640625","61.1640625","11.140625","11.140625","11.140625"
"1085","19.7890625","19.7890625","19.7890625","9.6484375","9.6484375","9.6484375","9.625","9.625","9.625","197.1953125","197.1953125","197.1953125","15.6171875","15.6171875","15.6171875","9.640625","9.640625","9.640625","11.0625","11.0625","11.0625","9.28125","9.28125","9.28125","32.171875","32.171875","32.171875","11.1328125","11.1328125","11.1328125"
"1086","10.203125","10.203125","10.203125","11.421875","11.421875","11.421875","9.34375","9.34375","9.34375","11.546875","11.546875","11.546875","9.3203125","9.3203125","9.3203125","95.234375","95.234375","95.234375","10.7578125","10.7578125","10.7578125","9.296875","9.296875","9.296875","21.5859375","21.5859375","21.5859375","10.609375","10.609375","10.609375"
"1087","9.9765625","9.9765625","9.9765625","14.0078125","14.0078125","14.0078125","10.4453125","10.4453125","10.4453125","10.1171875","10.1171875","10.1171875","9.3359375","9.3359375","9.3359375","139.7890625","139.7890625","139.7890625","9.546875","9.546875","9.546875","9.3671875","9.3671875","9.3671875","25.1875","25.1875","25.1875","10.296875","10.296875","10.296875"
"1088","9.671875","9.671875","9.671875","14.0078125","14.0078125","14.0078125","9.328125","9.328125","9.328125","10.4453125","10.4453125","10.4453125","9.3359375","9.3359375","9.3359375","111.34375","111.34375","111.34375","9.4453125","9.4453125","9.4453125","9.3515625","9.3515625","9.3515625","36.8828125","36.8828125","36.8828125","10.4375","10.4375","10.4375"
"1089","9.2890625","9.2890625","9.2890625","14.4765625","14.4765625","14.4765625","9.3515625","9.3515625","9.3515625","9.4375","9.4375","9.4375","9.3203125","9.3203125","9.3203125","135.6171875","135.6171875","135.6171875","9.484375","9.484375","9.484375","9.328125","9.328125","9.328125","38.0546875","38.0546875","38.0546875","10.640625","10.640625","10.640625"
"1090","11.9453125","11.9453125","11.9453125","12.65625","12.65625","12.65625","9.421875","9.421875","9.421875","9.6796875","9.6796875","9.6796875","9.3671875","9.3671875","9.3671875","128.3828125","128.3828125","128.3828125","11.984375","11.984375","11.984375","9.3125","9.3125","9.3125","24.84375","24.84375","24.84375","10.8828125","10.8828125","10.8828125"
"1091","9.34375","9.34375","9.34375","200","200","200","9.359375","9.359375","9.359375","112.78125","112.78125","112.78125","9.375","9.375","9.375","9.2890625","9.2890625","9.2890625","9.53125","9.53125","9.53125","156.59375","156.59375","156.59375","200","200","200","184.59375","184.59375","184.59375"
"1092","9.46875","9.46875","9.46875","200","200","200","9.4140625","9.4140625","9.4140625","110.859375","110.859375","110.859375","9.3203125","9.3203125","9.3203125","9.4140625","9.4140625","9.4140625","9.3125","9.3125","9.3125","175.953125","175.953125","175.953125","200","200","200","199.1171875","199.1171875","199.1171875"
"1093","9.390625","9.390625","9.390625","200","200","200","9.34375","9.34375","9.34375","119.2265625","119.2265625","119.2265625","9.359375","9.359375","9.359375","9.4765625","9.4765625","9.4765625","9.5234375","9.5234375","9.5234375","200","200","200","200","200","200","200","200","200"
"1094","9.34375","9.34375","9.34375","200","200","200","9.3359375","9.3359375","9.3359375","159.1953125","159.1953125","159.1953125","9.4375","9.4375","9.4375","9.53125","9.53125","9.53125","9.6953125","9.6953125","9.6953125","200","200","200","200","200","200","200","200","200"
"1095","9.171875","9.171875","9.171875","200","200","200","9.390625","9.390625","9.390625","138.7109375","138.7109375","138.7109375","9.2421875","9.2421875","9.2421875","10.640625","10.640625","10.640625","10.328125","10.328125","10.328125","200","200","200","193.9375","193.9375","193.9375","200","200","200"
"1096","106.984375","106.984375","106.984375","40.3046875","40.3046875","40.3046875","9.328125","9.328125","9.328125","82.4296875","82.4296875","82.4296875","69.65625","69.65625","69.65625","10.65625","10.65625","10.65625","16.34375","16.34375","16.34375","59.3125","59.3125","59.3125","12.578125","12.578125","12.578125","11.640625","11.640625","11.640625"
"1097","19.359375","19.359375","19.359375","52.9140625","52.9140625","52.9140625","9.25","9.25","9.25","84.1015625","84.1015625","84.1015625","53.2421875","53.2421875","53.2421875","10.921875","10.921875","10.921875","14.8515625","14.8515625","14.8515625","38.609375","38.609375","38.609375","11.4609375","11.4609375","11.4609375","11.7109375","11.7109375","11.7109375"
"1098","26.953125","26.953125","26.953125","38.8515625","38.8515625","38.8515625","9.3984375","9.3984375","9.3984375","108.375","108.375","108.375","74.0234375","74.0234375","74.0234375","10.1171875","10.1171875","10.1171875","28.7109375","28.7109375","28.7109375","61.7734375","61.7734375","61.7734375","12.890625","12.890625","12.890625","11.53125","11.53125","11.53125"
"1099","29.6640625","29.6640625","29.6640625","42.9921875","42.9921875","42.9921875","9.3828125","9.3828125","9.3828125","102.0546875","102.0546875","102.0546875","75.640625","75.640625","75.640625","9.6875","9.6875","9.6875","34.3203125","34.3203125","34.3203125","61.8046875","61.8046875","61.8046875","12.5859375","12.5859375","12.5859375","11.4453125","11.4453125","11.4453125"
"1100","25.703125","25.703125","25.703125","78.1015625","78.1015625","78.1015625","9.390625","9.390625","9.390625","113.75","113.75","113.75","59.3671875","59.3671875","59.3671875","9.9296875","9.9296875","9.9296875","16.0234375","16.0234375","16.0234375","59.53125","59.53125","59.53125","13.3203125","13.3203125","13.3203125","11.2578125","11.2578125","11.2578125"
"1101","166.5390625","166.5390625","166.5390625","13.71875","13.71875","13.71875","9.359375","9.359375","9.359375","13.71875","13.71875","13.71875","79.265625","79.265625","79.265625","12.9453125","12.9453125","12.9453125","26.8125","26.8125","26.8125","10.484375","10.484375","10.484375","13.6953125","13.6953125","13.6953125","91.3046875","91.3046875","91.3046875"
"1102","129.1875","129.1875","129.1875","14.671875","14.671875","14.671875","9.453125","9.453125","9.453125","13.359375","13.359375","13.359375","133.4140625","133.4140625","133.4140625","13.125","13.125","13.125","30.8046875","30.8046875","30.8046875","11.0625","11.0625","11.0625","12.6796875","12.6796875","12.6796875","81.140625","81.140625","81.140625"
"1103","129.8359375","129.8359375","129.8359375","122.453125","122.453125","122.453125","9.4375","9.4375","9.4375","12.1171875","12.1171875","12.1171875","43.1796875","43.1796875","43.1796875","12.8125","12.8125","12.8125","33.5625","33.5625","33.5625","11.625","11.625","11.625","13.671875","13.671875","13.671875","81.296875","81.296875","81.296875"
"1104","27.4140625","27.4140625","27.4140625","22.2890625","22.2890625","22.2890625","9.34375","9.34375","9.34375","11.5390625","11.5390625","11.5390625","119.2265625","119.2265625","119.2265625","12.8671875","12.8671875","12.8671875","45.640625","45.640625","45.640625","11.9609375","11.9609375","11.9609375","12.9609375","12.9609375","12.9609375","93.703125","93.703125","93.703125"
"1105","15.765625","15.765625","15.765625","54.34375","54.34375","54.34375","9.2265625","9.2265625","9.2265625","11.1875","11.1875","11.1875","105.140625","105.140625","105.140625","13.234375","13.234375","13.234375","47.8203125","47.8203125","47.8203125","11.453125","11.453125","11.453125","13.6015625","13.6015625","13.6015625","98.5625","98.5625","98.5625"
"1106","122.375","122.375","122.375","200","200","200","9.3515625","9.3515625","9.3515625","200","200","200","9.5546875","9.5546875","9.5546875","127.21875","127.21875","127.21875","14.5625","14.5625","14.5625","9.9765625","9.9765625","9.9765625","42.3828125","42.3828125","42.3828125","11.1484375","11.1484375","11.1484375"
"1107","131.0859375","131.0859375","131.0859375","200","200","200","9.3203125","9.3203125","9.3203125","200","200","200","104.671875","104.671875","104.671875","126.1640625","126.1640625","126.1640625","16.203125","16.203125","16.203125","9.9765625","9.9765625","9.9765625","45.484375","45.484375","45.484375","10.46875","10.46875","10.46875"
"1108","78.0234375","78.0234375","78.0234375","200","200","200","9.3203125","9.3203125","9.3203125","199.8515625","199.8515625","199.8515625","108.71875","108.71875","108.71875","123.5546875","123.5546875","123.5546875","13.4765625","13.4765625","13.4765625","9.8125","9.8125","9.8125","25.734375","25.734375","25.734375","11.0859375","11.0859375","11.0859375"
"1109","135.453125","135.453125","135.453125","200","200","200","9.296875","9.296875","9.296875","183.625","183.625","183.625","100.5546875","100.5546875","100.5546875","121.59375","121.59375","121.59375","11.671875","11.671875","11.671875","9.75","9.75","9.75","24.015625","24.015625","24.015625","10.828125","10.828125","10.828125"
"1110","21.625","21.625","21.625","200","200","200","9.3984375","9.3984375","9.3984375","197.9140625","197.9140625","197.9140625","25.4375","25.4375","25.4375","122.984375","122.984375","122.984375","54.078125","54.078125","54.078125","9.5625","9.5625","9.5625","30.1875","30.1875","30.1875","11.546875","11.546875","11.546875"
"1111","11.6484375","11.6484375","11.6484375","19.875","19.875","19.875","9.40625","9.40625","9.40625","17.8125","17.8125","17.8125","18.7890625","18.7890625","18.7890625","49.65625","49.65625","49.65625","191.4609375","191.4609375","191.4609375","10.5546875","10.5546875","10.5546875","49.5625","49.5625","49.5625","15.6171875","15.6171875","15.6171875"
"1112","12.1015625","12.1015625","12.1015625","19.4375","19.4375","19.4375","9.375","9.375","9.375","21.7890625","21.7890625","21.7890625","15.5234375","15.5234375","15.5234375","56.0703125","56.0703125","56.0703125","164.203125","164.203125","164.203125","9.84375","9.84375","9.84375","51.9375","51.9375","51.9375","14.2421875","14.2421875","14.2421875"
"1113","9.65625","9.65625","9.65625","22.4765625","22.4765625","22.4765625","9.2734375","9.2734375","9.2734375","25.71875","25.71875","25.71875","16.265625","16.265625","16.265625","35.28125","35.28125","35.28125","199.28125","199.28125","199.28125","10.7734375","10.7734375","10.7734375","172","172","172","12.78125","12.78125","12.78125"
"1114","9.3203125","9.3203125","9.3203125","25.4296875","25.4296875","25.4296875","9.296875","9.296875","9.296875","20.28125","20.28125","20.28125","31.078125","31.078125","31.078125","31.859375","31.859375","31.859375","196.8515625","196.8515625","196.8515625","9.8984375","9.8984375","9.8984375","142.6640625","142.6640625","142.6640625","12.8828125","12.8828125","12.8828125"
"1115","9.3046875","9.3046875","9.3046875","56.4296875","56.4296875","56.4296875","9.34375","9.34375","9.34375","25.7421875","25.7421875","25.7421875","156.8984375","156.8984375","156.8984375","36.4296875","36.4296875","36.4296875","200","200","200","10.0234375","10.0234375","10.0234375","57.1875","57.1875","57.1875","13.8515625","13.8515625","13.8515625"
"1116","14.2421875","14.2421875","14.2421875","18.390625","18.390625","18.390625","9.4140625","9.4140625","9.4140625","18.2890625","18.2890625","18.2890625","9.3515625","9.3515625","9.3515625","75.7890625","75.7890625","75.7890625","9.421875","9.421875","9.421875","9.4609375","9.4609375","9.4609375","194.890625","194.890625","194.890625","10.4375","10.4375","10.4375"
"1117","28.25","28.25","28.25","20.296875","20.296875","20.296875","9.4453125","9.4453125","9.4453125","17.5234375","17.5234375","17.5234375","9.3125","9.3125","9.3125","83.2890625","83.2890625","83.2890625","9.84375","9.84375","9.84375","9.4375","9.4375","9.4375","198.921875","198.921875","198.921875","10.1796875","10.1796875","10.1796875"
"1118","17.1640625","17.1640625","17.1640625","19.6953125","19.6953125","19.6953125","9.28125","9.28125","9.28125","19.015625","19.015625","19.015625","9.296875","9.296875","9.296875","84.953125","84.953125","84.953125","10.515625","10.515625","10.515625","9.3125","9.3125","9.3125","200","200","200","10.2734375","10.2734375","10.2734375"
"1119","125.0234375","125.0234375","125.0234375","25.5546875","25.5546875","25.5546875","9.2578125","9.2578125","9.2578125","18.4609375","18.4609375","18.4609375","9.296875","9.296875","9.296875","88.59375","88.59375","88.59375","11.4375","11.4375","11.4375","9.5703125","9.5703125","9.5703125","200","200","200","10.0390625","10.0390625","10.0390625"
"1120","18.625","18.625","18.625","39.796875","39.796875","39.796875","9.2109375","9.2109375","9.2109375","22.4140625","22.4140625","22.4140625","9.4140625","9.4140625","9.4140625","53","53","53","11.6875","11.6875","11.6875","9.5078125","9.5078125","9.5078125","200","200","200","9.84375","9.84375","9.84375"
"1121","23.203125","23.203125","23.203125","46.4453125","46.4453125","46.4453125","9.28125","9.28125","9.28125","9.5546875","9.5546875","9.5546875","11.515625","11.515625","11.515625","34.5","34.5","34.5","86.1484375","86.1484375","86.1484375","69.5625","69.5625","69.5625","143.4453125","143.4453125","143.4453125","11.109375","11.109375","11.109375"
"1122","22.4375","22.4375","22.4375","30.125","30.125","30.125","9.4296875","9.4296875","9.4296875","9.65625","9.65625","9.65625","11.5859375","11.5859375","11.5859375","164.78125","164.78125","164.78125","86.5546875","86.5546875","86.5546875","55.78125","55.78125","55.78125","136.171875","136.171875","136.171875","10.390625","10.390625","10.390625"
"1123","23.078125","23.078125","23.078125","40.2421875","40.2421875","40.2421875","9.28125","9.28125","9.28125","10.859375","10.859375","10.859375","11.5625","11.5625","11.5625","158.640625","158.640625","158.640625","84.4296875","84.4296875","84.4296875","73.3515625","73.3515625","73.3515625","138.4921875","138.4921875","138.4921875","10.7265625","10.7265625","10.7265625"
"1124","22.3828125","22.3828125","22.3828125","30.3359375","30.3359375","30.3359375","9.375","9.375","9.375","10.765625","10.765625","10.765625","10.3828125","10.3828125","10.3828125","173.2421875","173.2421875","173.2421875","90.8046875","90.8046875","90.8046875","46.2265625","46.2265625","46.2265625","125.421875","125.421875","125.421875","10.8984375","10.8984375","10.8984375"
"1125","18.4140625","18.4140625","18.4140625","24.203125","24.203125","24.203125","9.2890625","9.2890625","9.2890625","12.75","12.75","12.75","11.46875","11.46875","11.46875","147.9453125","147.9453125","147.9453125","89.3046875","89.3046875","89.3046875","26.203125","26.203125","26.203125","145.71875","145.71875","145.71875","13.25","13.25","13.25"
"1126","9.53125","9.53125","9.53125","200","200","200","9.421875","9.421875","9.421875","11.46875","11.46875","11.46875","9.9765625","9.9765625","9.9765625","105.21875","105.21875","105.21875","9.7578125","9.7578125","9.7578125","200","200","200","14.8828125","14.8828125","14.8828125","11.109375","11.109375","11.109375"
"1127","12.640625","12.640625","12.640625","200","200","200","10.7734375","10.7734375","10.7734375","11.0546875","11.0546875","11.0546875","9.484375","9.484375","9.484375","42.5390625","42.5390625","42.5390625","9.8515625","9.8515625","9.8515625","200","200","200","14.1796875","14.1796875","14.1796875","11.2421875","11.2421875","11.2421875"
"1128","14.5703125","14.5703125","14.5703125","200","200","200","9.4140625","9.4140625","9.4140625","11.28125","11.28125","11.28125","9.4921875","9.4921875","9.4921875","16.3515625","16.3515625","16.3515625","9.4765625","9.4765625","9.4765625","200","200","200","14.359375","14.359375","14.359375","11.3046875","11.3046875","11.3046875"
"1129","14.65625","14.65625","14.65625","200","200","200","9.3359375","9.3359375","9.3359375","11.578125","11.578125","11.578125","9.9453125","9.9453125","9.9453125","15.2890625","15.2890625","15.2890625","9.3203125","9.3203125","9.3203125","200","200","200","14.59375","14.59375","14.59375","11.5546875","11.5546875","11.5546875"
"1130","10.640625","10.640625","10.640625","200","200","200","11.046875","11.046875","11.046875","11.3515625","11.3515625","11.3515625","9.4375","9.4375","9.4375","14.2578125","14.2578125","14.2578125","9.34375","9.34375","9.34375","200","200","200","14.6171875","14.6171875","14.6171875","11.4609375","11.4609375","11.4609375"
"1131","90.2265625","90.2265625","90.2265625","13.2734375","13.2734375","13.2734375","9.296875","9.296875","9.296875","86.578125","86.578125","86.578125","10.8515625","10.8515625","10.8515625","126.34375","126.34375","126.34375","34.7265625","34.7265625","34.7265625","11.6484375","11.6484375","11.6484375","52.9375","52.9375","52.9375","9.7578125","9.7578125","9.7578125"
"1132","85.1953125","85.1953125","85.1953125","12.0703125","12.0703125","12.0703125","11.4296875","11.4296875","11.4296875","86.6796875","86.6796875","86.6796875","11.5078125","11.5078125","11.5078125","115.59375","115.59375","115.59375","16.75","16.75","16.75","11.40625","11.40625","11.40625","103.4375","103.4375","103.4375","30.578125","30.578125","30.578125"
"1133","12.9140625","12.9140625","12.9140625","13.90625","13.90625","13.90625","9.421875","9.421875","9.421875","80.09375","80.09375","80.09375","11.6640625","11.6640625","11.6640625","119.4140625","119.4140625","119.4140625","20.453125","20.453125","20.453125","11.4453125","11.4453125","11.4453125","52.703125","52.703125","52.703125","14.7890625","14.7890625","14.7890625"
"1134","21.2265625","21.2265625","21.2265625","14.2265625","14.2265625","14.2265625","9.328125","9.328125","9.328125","22.2890625","22.2890625","22.2890625","11.53125","11.53125","11.53125","114.0625","114.0625","114.0625","43.7265625","43.7265625","43.7265625","11.4765625","11.4765625","11.4765625","93.875","93.875","93.875","77.15625","77.15625","77.15625"
"1135","63.9296875","63.9296875","63.9296875","15.078125","15.078125","15.078125","9.4453125","9.4453125","9.4453125","18.640625","18.640625","18.640625","11.3515625","11.3515625","11.3515625","106.8203125","106.8203125","106.8203125","47.6875","47.6875","47.6875","11.578125","11.578125","11.578125","75.8203125","75.8203125","75.8203125","12.3671875","12.3671875","12.3671875"
